completed,chosen_card,timestamp,alternatives,answer_card,page,button,correct,index,prompt,radio_button_chosen
11,"../static/90/rc_vocab_90_79.png",1551543390,"[ ""../static/50/rc_vocab_50_65.png"", ""../static/90/rc_vocab_90_79.png"", ""../static/35/rc_vocab_35_27.png"", ""../static/31/rc_vocab_31_3.png"" ]","../static/90/rc_vocab_90_79.png","Quiz","Submit",12,11,"../static/90/rc_vocab_90_78.png",1
12,"None",1551543392,"[ ""../static/90/rc_vocab_90_65.png"", ""../static/53/rc_vocab_53_5.png"", ""../static/26/rc_vocab_26_5.png"", ""../static/59/rc_vocab_59_61.png"" ]","../static/90/rc_vocab_90_65.png","Quiz","Next",12,12,"../static/90/rc_vocab_90_64.png","None"
12,"../static/90/rc_vocab_90_65.png",1551543401,"[ ""../static/90/rc_vocab_90_65.png"", ""../static/53/rc_vocab_53_5.png"", ""../static/26/rc_vocab_26_5.png"", ""../static/59/rc_vocab_59_61.png"" ]","../static/90/rc_vocab_90_65.png","Quiz","Submit",13,12,"../static/90/rc_vocab_90_64.png",0
13,"None",1551543402,"[ ""../static/47/rc_vocab_47_33.png"", ""../static/90/rc_vocab_90_3.png"", ""../static/69/rc_vocab_69_21.png"", ""../static/26/rc_vocab_26_23.png"" ]","../static/90/rc_vocab_90_3.png","Quiz","Next",13,13,"../static/90/rc_vocab_90_2.png","None"
13,"../static/90/rc_vocab_90_3.png",1551543406,"[ ""../static/47/rc_vocab_47_33.png"", ""../static/90/rc_vocab_90_3.png"", ""../static/69/rc_vocab_69_21.png"", ""../static/26/rc_vocab_26_23.png"" ]","../static/90/rc_vocab_90_3.png","Quiz","Submit",14,13,"../static/90/rc_vocab_90_2.png",1
14,"None",1551543408,"[ ""../static/22/rc_vocab_22_7.png"", ""../static/22/rc_vocab_22_21.png"", ""../static/67/rc_vocab_67_13.png"", ""../static/90/rc_vocab_90_49.png"" ]","../static/90/rc_vocab_90_49.png","Quiz","Next",14,14,"../static/90/rc_vocab_90_48.png","None"
14,"../static/90/rc_vocab_90_49.png",1551543416,"[ ""../static/22/rc_vocab_22_7.png"", ""../static/22/rc_vocab_22_21.png"", ""../static/67/rc_vocab_67_13.png"", ""../static/90/rc_vocab_90_49.png"" ]","../static/90/rc_vocab_90_49.png","Quiz","Submit",15,14,"../static/90/rc_vocab_90_48.png",3
15,"None",1551543417,"[ ""../static/90/rc_vocab_90_35.png"", ""../static/64/rc_vocab_64_81.png"", ""../static/20/rc_vocab_20_9.png"", ""../static/40/rc_vocab_40_25.png"" ]","../static/90/rc_vocab_90_35.png","Quiz","Next",15,15,"../static/90/rc_vocab_90_34.png","None"
15,"../static/90/rc_vocab_90_35.png",1551543426,"[ ""../static/90/rc_vocab_90_35.png"", ""../static/64/rc_vocab_64_81.png"", ""../static/20/rc_vocab_20_9.png"", ""../static/40/rc_vocab_40_25.png"" ]","../static/90/rc_vocab_90_35.png","Quiz","Submit",16,15,"../static/90/rc_vocab_90_34.png",0
16,"None",1551543427,"[ ""../static/8/rc_vocab_8_15.png"", ""../static/33/rc_vocab_33_5.png"", ""../static/33/rc_vocab_33_5.png"", ""../static/90/rc_vocab_90_19.png"" ]","../static/90/rc_vocab_90_19.png","Quiz","Next",16,16,"../static/90/rc_vocab_90_18.png","None"
16,"../static/90/rc_vocab_90_19.png",1551543431,"[ ""../static/8/rc_vocab_8_15.png"", ""../static/33/rc_vocab_33_5.png"", ""../static/33/rc_vocab_33_5.png"", ""../static/90/rc_vocab_90_19.png"" ]","../static/90/rc_vocab_90_19.png","Quiz","Submit",17,16,"../static/90/rc_vocab_90_18.png",3
17,"None",1551543433,"[ ""../static/26/rc_vocab_26_33.png"", ""../static/72/rc_vocab_72_75.png"", ""../static/22/rc_vocab_22_13.png"", ""../static/90/rc_vocab_90_59.png"" ]","../static/90/rc_vocab_90_59.png","Quiz","Next",17,17,"../static/90/rc_vocab_90_58.png","None"
17,"../static/72/rc_vocab_72_75.png",1551543440,"[ ""../static/26/rc_vocab_26_33.png"", ""../static/72/rc_vocab_72_75.png"", ""../static/22/rc_vocab_22_13.png"", ""../static/90/rc_vocab_90_59.png"" ]","../static/90/rc_vocab_90_59.png","Quiz","Submit",17,17,"../static/90/rc_vocab_90_58.png",1
17,"../static/90/rc_vocab_90_59.png",1551543444,"[ ""../static/26/rc_vocab_26_33.png"", ""../static/72/rc_vocab_72_75.png"", ""../static/22/rc_vocab_22_13.png"", ""../static/90/rc_vocab_90_59.png"" ]","../static/90/rc_vocab_90_59.png","Quiz","Submit",17,17,"../static/90/rc_vocab_90_58.png",3
18,"None",1551543445,"[ ""../static/90/rc_vocab_90_77.png"", ""../static/51/rc_vocab_51_5.png"", ""../static/61/rc_vocab_61_31.png"", ""../static/27/rc_vocab_27_3.png"" ]","../static/90/rc_vocab_90_77.png","Quiz","Next",17,18,"../static/90/rc_vocab_90_76.png","None"
18,"../static/90/rc_vocab_90_77.png",1551543448,"[ ""../static/90/rc_vocab_90_77.png"", ""../static/51/rc_vocab_51_5.png"", ""../static/61/rc_vocab_61_31.png"", ""../static/27/rc_vocab_27_3.png"" ]","../static/90/rc_vocab_90_77.png","Quiz","Submit",18,18,"../static/90/rc_vocab_90_76.png",0
19,"None",1551543449,"[ ""../static/90/rc_vocab_90_33.png"", ""../static/74/rc_vocab_74_115.png"", ""../static/60/rc_vocab_60_27.png"", ""../static/63/rc_vocab_63_65.png"" ]","../static/90/rc_vocab_90_33.png","Quiz","Next",18,19,"../static/90/rc_vocab_90_32.png","None"
19,"../static/90/rc_vocab_90_33.png",1551543465,"[ ""../static/90/rc_vocab_90_33.png"", ""../static/74/rc_vocab_74_115.png"", ""../static/60/rc_vocab_60_27.png"", ""../static/63/rc_vocab_63_65.png"" ]","../static/90/rc_vocab_90_33.png","Quiz","Submit",19,19,"../static/90/rc_vocab_90_32.png",0
20,"None",1551543466,"[ ""../static/56/rc_vocab_56_31.png"", ""../static/72/rc_vocab_72_55.png"", ""../static/90/rc_vocab_90_29.png"", ""../static/47/rc_vocab_47_15.png"" ]","../static/90/rc_vocab_90_29.png","Quiz","Next",19,20,"../static/90/rc_vocab_90_28.png","None"
20,"../static/90/rc_vocab_90_29.png",1551543469,"[ ""../static/56/rc_vocab_56_31.png"", ""../static/72/rc_vocab_72_55.png"", ""../static/90/rc_vocab_90_29.png"", ""../static/47/rc_vocab_47_15.png"" ]","../static/90/rc_vocab_90_29.png","Quiz","Submit",20,20,"../static/90/rc_vocab_90_28.png",2
21,"None",1551543469,"[ ""../static/90/rc_vocab_90_81.png"", ""../static/6/rc_vocab_6_9.png"", ""../static/34/rc_vocab_34_23.png"", ""../static/30/rc_vocab_30_5.png"" ]","../static/90/rc_vocab_90_81.png","Quiz","Next",20,21,"../static/90/rc_vocab_90_80.png","None"
21,"../static/90/rc_vocab_90_81.png",1551543472,"[ ""../static/90/rc_vocab_90_81.png"", ""../static/6/rc_vocab_6_9.png"", ""../static/34/rc_vocab_34_23.png"", ""../static/30/rc_vocab_30_5.png"" ]","../static/90/rc_vocab_90_81.png","Quiz","Submit",21,21,"../static/90/rc_vocab_90_80.png",0
22,"None",1551543473,"[ ""../static/27/rc_vocab_27_25.png"", ""../static/20/rc_vocab_20_17.png"", ""../static/54/rc_vocab_54_33.png"", ""../static/90/rc_vocab_90_105.png"" ]","../static/90/rc_vocab_90_105.png","Quiz","Next",21,22,"../static/90/rc_vocab_90_104.png","None"
22,"../static/90/rc_vocab_90_105.png",1551543478,"[ ""../static/27/rc_vocab_27_25.png"", ""../static/20/rc_vocab_20_17.png"", ""../static/54/rc_vocab_54_33.png"", ""../static/90/rc_vocab_90_105.png"" ]","../static/90/rc_vocab_90_105.png","Quiz","Submit",22,22,"../static/90/rc_vocab_90_104.png",3
23,"None",1551543479,"[ ""../static/65/rc_vocab_65_65.png"", ""../static/90/rc_vocab_90_51.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/39/rc_vocab_39_11.png"" ]","../static/90/rc_vocab_90_51.png","Quiz","Next",22,23,"../static/90/rc_vocab_90_50.png","None"
23,"../static/90/rc_vocab_90_51.png",1551543483,"[ ""../static/65/rc_vocab_65_65.png"", ""../static/90/rc_vocab_90_51.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/39/rc_vocab_39_11.png"" ]","../static/90/rc_vocab_90_51.png","Quiz","Submit",23,23,"../static/90/rc_vocab_90_50.png",1
24,"None",1551543485,"[ ""../static/90/rc_vocab_90_91.png"", ""../static/66/rc_vocab_66_21.png"", ""../static/58/rc_vocab_58_15.png"", ""../static/33/rc_vocab_33_19.png"" ]","../static/90/rc_vocab_90_91.png","Quiz","Next",23,24,"../static/90/rc_vocab_90_90.png","None"
24,"../static/90/rc_vocab_90_91.png",1551543487,"[ ""../static/90/rc_vocab_90_91.png"", ""../static/66/rc_vocab_66_21.png"", ""../static/58/rc_vocab_58_15.png"", ""../static/33/rc_vocab_33_19.png"" ]","../static/90/rc_vocab_90_91.png","Quiz","Submit",24,24,"../static/90/rc_vocab_90_90.png",0
25,"None",1551543488,"[ ""../static/10/rc_vocab_10_23.png"", ""../static/61/rc_vocab_61_61.png"", ""../static/41/rc_vocab_41_5.png"", ""../static/90/rc_vocab_90_61.png"" ]","../static/90/rc_vocab_90_61.png","Quiz","Next",24,25,"../static/90/rc_vocab_90_60.png","None"
25,"../static/90/rc_vocab_90_61.png",1551543493,"[ ""../static/10/rc_vocab_10_23.png"", ""../static/61/rc_vocab_61_61.png"", ""../static/41/rc_vocab_41_5.png"", ""../static/90/rc_vocab_90_61.png"" ]","../static/90/rc_vocab_90_61.png","Quiz","Submit",25,25,"../static/90/rc_vocab_90_60.png",3
26,"None",1551543495,"[ ""../static/17/rc_vocab_17_9.png"", ""../static/28/rc_vocab_28_3.png"", ""../static/57/rc_vocab_57_65.png"", ""../static/90/rc_vocab_90_97.png"" ]","../static/90/rc_vocab_90_97.png","Quiz","Next",25,26,"../static/90/rc_vocab_90_96.png","None"
26,"../static/90/rc_vocab_90_97.png",1551543498,"[ ""../static/17/rc_vocab_17_9.png"", ""../static/28/rc_vocab_28_3.png"", ""../static/57/rc_vocab_57_65.png"", ""../static/90/rc_vocab_90_97.png"" ]","../static/90/rc_vocab_90_97.png","Quiz","Submit",26,26,"../static/90/rc_vocab_90_96.png",3
27,"None",1551543500,"[ ""../static/24/rc_vocab_24_5.png"", ""../static/51/rc_vocab_51_21.png"", ""../static/23/rc_vocab_23_35.png"", ""../static/90/rc_vocab_90_13.png"" ]","../static/90/rc_vocab_90_13.png","Quiz","Next",26,27,"../static/90/rc_vocab_90_12.png","None"
27,"../static/90/rc_vocab_90_13.png",1551543511,"[ ""../static/24/rc_vocab_24_5.png"", ""../static/51/rc_vocab_51_21.png"", ""../static/23/rc_vocab_23_35.png"", ""../static/90/rc_vocab_90_13.png"" ]","../static/90/rc_vocab_90_13.png","Quiz","Submit",27,27,"../static/90/rc_vocab_90_12.png",3
28,"None",1551543512,"[ ""../static/47/rc_vocab_47_5.png"", ""../static/32/rc_vocab_32_23.png"", ""../static/90/rc_vocab_90_15.png"", ""../static/29/rc_vocab_29_19.png"" ]","../static/90/rc_vocab_90_15.png","Quiz","Next",27,28,"../static/90/rc_vocab_90_14.png","None"
28,"../static/90/rc_vocab_90_15.png",1551543518,"[ ""../static/47/rc_vocab_47_5.png"", ""../static/32/rc_vocab_32_23.png"", ""../static/90/rc_vocab_90_15.png"", ""../static/29/rc_vocab_29_19.png"" ]","../static/90/rc_vocab_90_15.png","Quiz","Submit",28,28,"../static/90/rc_vocab_90_14.png",2
29,"None",1551543519,"[ ""../static/50/rc_vocab_50_23.png"", ""../static/90/rc_vocab_90_43.png"", ""../static/42/rc_vocab_42_15.png"", ""../static/32/rc_vocab_32_11.png"" ]","../static/90/rc_vocab_90_43.png","Quiz","Next",28,29,"../static/90/rc_vocab_90_42.png","None"
29,"../static/90/rc_vocab_90_43.png",1551543525,"[ ""../static/50/rc_vocab_50_23.png"", ""../static/90/rc_vocab_90_43.png"", ""../static/42/rc_vocab_42_15.png"", ""../static/32/rc_vocab_32_11.png"" ]","../static/90/rc_vocab_90_43.png","Quiz","Submit",29,29,"../static/90/rc_vocab_90_42.png",1
30,"None",1551543526,"[ ""../static/90/rc_vocab_90_17.png"", ""../static/54/rc_vocab_54_31.png"", ""../static/41/rc_vocab_41_41.png"", ""../static/6/rc_vocab_6_15.png"" ]","../static/90/rc_vocab_90_17.png","Quiz","Next",29,30,"../static/90/rc_vocab_90_16.png","None"
30,"../static/90/rc_vocab_90_17.png",1551543531,"[ ""../static/90/rc_vocab_90_17.png"", ""../static/54/rc_vocab_54_31.png"", ""../static/41/rc_vocab_41_41.png"", ""../static/6/rc_vocab_6_15.png"" ]","../static/90/rc_vocab_90_17.png","Quiz","Submit",30,30,"../static/90/rc_vocab_90_16.png",0
31,"None",1551543532,"[ ""../static/45/rc_vocab_45_49.png"", ""../static/63/rc_vocab_63_65.png"", ""../static/90/rc_vocab_90_11.png"", ""../static/31/rc_vocab_31_1.png"" ]","../static/90/rc_vocab_90_11.png","Quiz","Next",30,31,"../static/90/rc_vocab_90_10.png","None"
31,"../static/90/rc_vocab_90_11.png",1551543535,"[ ""../static/45/rc_vocab_45_49.png"", ""../static/63/rc_vocab_63_65.png"", ""../static/90/rc_vocab_90_11.png"", ""../static/31/rc_vocab_31_1.png"" ]","../static/90/rc_vocab_90_11.png","Quiz","Submit",31,31,"../static/90/rc_vocab_90_10.png",2
32,"None",1551543536,"[ ""../static/16/rc_vocab_16_81.png"", ""../static/43/rc_vocab_43_9.png"", ""../static/90/rc_vocab_90_39.png"", ""../static/70/rc_vocab_70_121.png"" ]","../static/90/rc_vocab_90_39.png","Quiz","Next",31,32,"../static/90/rc_vocab_90_38.png","None"
32,"../static/90/rc_vocab_90_39.png",1551543587,"[ ""../static/16/rc_vocab_16_81.png"", ""../static/43/rc_vocab_43_9.png"", ""../static/90/rc_vocab_90_39.png"", ""../static/70/rc_vocab_70_121.png"" ]","../static/90/rc_vocab_90_39.png","Quiz","Submit",32,32,"../static/90/rc_vocab_90_38.png",2
33,"None",1551543589,"[ ""../static/27/rc_vocab_27_23.png"", ""../static/90/rc_vocab_90_1.png"", ""../static/15/rc_vocab_15_15.png"", ""../static/30/rc_vocab_30_7.png"" ]","../static/90/rc_vocab_90_1.png","Quiz","Next",32,33,"../static/90/rc_vocab_90_0.png","None"
33,"../static/90/rc_vocab_90_1.png",1551543592,"[ ""../static/27/rc_vocab_27_23.png"", ""../static/90/rc_vocab_90_1.png"", ""../static/15/rc_vocab_15_15.png"", ""../static/30/rc_vocab_30_7.png"" ]","../static/90/rc_vocab_90_1.png","Quiz","Submit",33,33,"../static/90/rc_vocab_90_0.png",1
34,"None",1551543593,"[ ""../static/90/rc_vocab_90_57.png"", ""../static/56/rc_vocab_56_13.png"", ""../static/16/rc_vocab_16_43.png"", ""../static/69/rc_vocab_69_31.png"" ]","../static/90/rc_vocab_90_57.png","Quiz","Next",33,34,"../static/90/rc_vocab_90_56.png","None"
34,"../static/90/rc_vocab_90_57.png",1551543596,"[ ""../static/90/rc_vocab_90_57.png"", ""../static/56/rc_vocab_56_13.png"", ""../static/16/rc_vocab_16_43.png"", ""../static/69/rc_vocab_69_31.png"" ]","../static/90/rc_vocab_90_57.png","Quiz","Submit",34,34,"../static/90/rc_vocab_90_56.png",0
35,"None",1551543597,"[ ""../static/45/rc_vocab_45_43.png"", ""../static/90/rc_vocab_90_27.png"", ""../static/5/rc_vocab_5_31.png"", ""../static/53/rc_vocab_53_15.png"" ]","../static/90/rc_vocab_90_27.png","Quiz","Next",34,35,"../static/90/rc_vocab_90_26.png","None"
35,"../static/90/rc_vocab_90_27.png",1551543600,"[ ""../static/45/rc_vocab_45_43.png"", ""../static/90/rc_vocab_90_27.png"", ""../static/5/rc_vocab_5_31.png"", ""../static/53/rc_vocab_53_15.png"" ]","../static/90/rc_vocab_90_27.png","Quiz","Submit",35,35,"../static/90/rc_vocab_90_26.png",1
36,"None",1551543601,"[ ""../static/39/rc_vocab_39_9.png"", ""../static/46/rc_vocab_46_45.png"", ""../static/65/rc_vocab_65_13.png"", ""../static/90/rc_vocab_90_25.png"" ]","../static/90/rc_vocab_90_25.png","Quiz","Next",35,36,"../static/90/rc_vocab_90_24.png","None"
36,"../static/90/rc_vocab_90_25.png",1551543605,"[ ""../static/39/rc_vocab_39_9.png"", ""../static/46/rc_vocab_46_45.png"", ""../static/65/rc_vocab_65_13.png"", ""../static/90/rc_vocab_90_25.png"" ]","../static/90/rc_vocab_90_25.png","Quiz","Submit",36,36,"../static/90/rc_vocab_90_24.png",3
37,"None",1551543606,"[ ""../static/64/rc_vocab_64_9.png"", ""../static/90/rc_vocab_90_31.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/42/rc_vocab_42_27.png"" ]","../static/90/rc_vocab_90_31.png","Quiz","Next",36,37,"../static/90/rc_vocab_90_30.png","None"
37,"../static/90/rc_vocab_90_31.png",1551543617,"[ ""../static/64/rc_vocab_64_9.png"", ""../static/90/rc_vocab_90_31.png"", ""../static/27/rc_vocab_27_27.png"", ""../static/42/rc_vocab_42_27.png"" ]","../static/90/rc_vocab_90_31.png","Quiz","Submit",37,37,"../static/90/rc_vocab_90_30.png",1
38,"None",1551543619,"[ ""../static/71/rc_vocab_71_77.png"", ""../static/72/rc_vocab_72_73.png"", ""../static/52/rc_vocab_52_29.png"", ""../static/90/rc_vocab_90_45.png"" ]","../static/90/rc_vocab_90_45.png","Quiz","Next",37,38,"../static/90/rc_vocab_90_44.png","None"
38,"../static/90/rc_vocab_90_45.png",1551543623,"[ ""../static/71/rc_vocab_71_77.png"", ""../static/72/rc_vocab_72_73.png"", ""../static/52/rc_vocab_52_29.png"", ""../static/90/rc_vocab_90_45.png"" ]","../static/90/rc_vocab_90_45.png","Quiz","Submit",38,38,"../static/90/rc_vocab_90_44.png",3
39,"None",1551543627,"[ ""../static/39/rc_vocab_39_25.png"", ""../static/90/rc_vocab_90_47.png"", ""../static/69/rc_vocab_69_27.png"", ""../static/19/rc_vocab_19_29.png"" ]","../static/90/rc_vocab_90_47.png","Quiz","Next",38,39,"../static/90/rc_vocab_90_46.png","None"
39,"../static/90/rc_vocab_90_47.png",1551543631,"[ ""../static/39/rc_vocab_39_25.png"", ""../static/90/rc_vocab_90_47.png"", ""../static/69/rc_vocab_69_27.png"", ""../static/19/rc_vocab_19_29.png"" ]","../static/90/rc_vocab_90_47.png","Quiz","Submit",39,39,"../static/90/rc_vocab_90_46.png",1
40,"None",1551543634,"[ ""../static/90/rc_vocab_90_73.png"", ""../static/17/rc_vocab_17_31.png"", ""../static/74/rc_vocab_74_47.png"", ""../static/56/rc_vocab_56_23.png"" ]","../static/90/rc_vocab_90_73.png","Quiz","Next",39,40,"../static/90/rc_vocab_90_72.png","None"
40,"../static/90/rc_vocab_90_73.png",1551543635,"[ ""../static/90/rc_vocab_90_73.png"", ""../static/17/rc_vocab_17_31.png"", ""../static/74/rc_vocab_74_47.png"", ""../static/56/rc_vocab_56_23.png"" ]","../static/90/rc_vocab_90_73.png","Quiz","Submit",40,40,"../static/90/rc_vocab_90_72.png",0
41,"None",1551543636,"[ ""../static/46/rc_vocab_46_1.png"", ""../static/8/rc_vocab_8_13.png"", ""../static/90/rc_vocab_90_99.png"", ""../static/26/rc_vocab_26_11.png"" ]","../static/90/rc_vocab_90_99.png","Quiz","Next",40,41,"../static/90/rc_vocab_90_98.png","None"
41,"../static/90/rc_vocab_90_99.png",1551543639,"[ ""../static/46/rc_vocab_46_1.png"", ""../static/8/rc_vocab_8_13.png"", ""../static/90/rc_vocab_90_99.png"", ""../static/26/rc_vocab_26_11.png"" ]","../static/90/rc_vocab_90_99.png","Quiz","Submit",41,41,"../static/90/rc_vocab_90_98.png",2
42,"None",1551543640,"[ ""../static/90/rc_vocab_90_37.png"", ""../static/60/rc_vocab_60_79.png"", ""../static/20/rc_vocab_20_37.png"", ""../static/36/rc_vocab_36_57.png"" ]","../static/90/rc_vocab_90_37.png","Quiz","Next",41,42,"../static/90/rc_vocab_90_36.png","None"
42,"../static/90/rc_vocab_90_37.png",1551543642,"[ ""../static/90/rc_vocab_90_37.png"", ""../static/60/rc_vocab_60_79.png"", ""../static/20/rc_vocab_20_37.png"", ""../static/36/rc_vocab_36_57.png"" ]","../static/90/rc_vocab_90_37.png","Quiz","Submit",42,42,"../static/90/rc_vocab_90_36.png",0
43,"None",1551543643,"[ ""../static/72/rc_vocab_72_13.png"", ""../static/90/rc_vocab_90_75.png"", ""../static/8/rc_vocab_8_13.png"", ""../static/62/rc_vocab_62_45.png"" ]","../static/90/rc_vocab_90_75.png","Quiz","Next",42,43,"../static/90/rc_vocab_90_74.png","None"
43,"../static/90/rc_vocab_90_75.png",1551543650,"[ ""../static/72/rc_vocab_72_13.png"", ""../static/90/rc_vocab_90_75.png"", ""../static/8/rc_vocab_8_13.png"", ""../static/62/rc_vocab_62_45.png"" ]","../static/90/rc_vocab_90_75.png","Quiz","Submit",43,43,"../static/90/rc_vocab_90_74.png",1
44,"None",1551543652,"[ ""../static/43/rc_vocab_43_3.png"", ""../static/64/rc_vocab_64_91.png"", ""../static/90/rc_vocab_90_71.png"", ""../static/5/rc_vocab_5_31.png"" ]","../static/90/rc_vocab_90_71.png","Quiz","Next",43,44,"../static/90/rc_vocab_90_70.png","None"
44,"../static/90/rc_vocab_90_71.png",1551543655,"[ ""../static/43/rc_vocab_43_3.png"", ""../static/64/rc_vocab_64_91.png"", ""../static/90/rc_vocab_90_71.png"", ""../static/5/rc_vocab_5_31.png"" ]","../static/90/rc_vocab_90_71.png","Quiz","Submit",44,44,"../static/90/rc_vocab_90_70.png",2
45,"None",1551543657,"[ ""../static/29/rc_vocab_29_13.png"", ""../static/47/rc_vocab_47_3.png"", ""../static/29/rc_vocab_29_21.png"", ""../static/90/rc_vocab_90_55.png"" ]","../static/90/rc_vocab_90_55.png","Quiz","Next",44,45,"../static/90/rc_vocab_90_54.png","None"
45,"../static/90/rc_vocab_90_55.png",1551543660,"[ ""../static/29/rc_vocab_29_13.png"", ""../static/47/rc_vocab_47_3.png"", ""../static/29/rc_vocab_29_21.png"", ""../static/90/rc_vocab_90_55.png"" ]","../static/90/rc_vocab_90_55.png","Quiz","Submit",45,45,"../static/90/rc_vocab_90_54.png",3
46,"None",1551543661,"[ ""../static/65/rc_vocab_65_1.png"", ""../static/7/rc_vocab_7_1.png"", ""../static/90/rc_vocab_90_67.png"", ""../static/49/rc_vocab_49_29.png"" ]","../static/90/rc_vocab_90_67.png","Quiz","Next",45,46,"../static/90/rc_vocab_90_66.png","None"
46,"../static/90/rc_vocab_90_67.png",1551543666,"[ ""../static/65/rc_vocab_65_1.png"", ""../static/7/rc_vocab_7_1.png"", ""../static/90/rc_vocab_90_67.png"", ""../static/49/rc_vocab_49_29.png"" ]","../static/90/rc_vocab_90_67.png","Quiz","Submit",46,46,"../static/90/rc_vocab_90_66.png",2
47,"None",1551543667,"[ ""../static/26/rc_vocab_26_25.png"", ""../static/61/rc_vocab_61_83.png"", ""../static/61/rc_vocab_61_97.png"", ""../static/90/rc_vocab_90_89.png"" ]","../static/90/rc_vocab_90_89.png","Quiz","Next",46,47,"../static/90/rc_vocab_90_88.png","None"
47,"../static/90/rc_vocab_90_89.png",1551543673,"[ ""../static/26/rc_vocab_26_25.png"", ""../static/61/rc_vocab_61_83.png"", ""../static/61/rc_vocab_61_97.png"", ""../static/90/rc_vocab_90_89.png"" ]","../static/90/rc_vocab_90_89.png","Quiz","Submit",47,47,"../static/90/rc_vocab_90_88.png",3
